,0
10996,SUPPR
10997,SUPPR
10998,SUPPR
10999,SUPPR
11000,SUPPR
11001,SUPPR
11002,SUPPR
11003,SUPPR
11004,SUPPR
11005,SUPPR
11006,SUPPR
11007,SUPPR
11008,SUPPR
11009,SUPPR
11010,SUPPR
11011,SUPPR
11012,SUPPR
11013,SUPPR
11014,SUPPR
11015,SUPPR
11016,SUPPR
11017,SUPPR
11018,SUPPR
11019,SUPPR
11020,SUPPR
11021,SUPPR
11022,SUPPR
11023,SUPPR
11024,SUPPR
11025,SUPPR
11026,SUPPR
11027,SUPPR
11028,SUPPR
11029,SUPPR
11030,SUPPR
11031,SUPPR
11032,SUPPR
11033,SUPPR
11034,SUPPR
11035,SUPPR
11036,SUPPR
11037,SUPPR
11038,SUPPR
11039,SUPPR
11040,SUPPR
11041,SUPPR
11042,SUPPR
11043,SUPPR
11044,SUPPR
11045,SUPPR
11046,SUPPR
11047,SUPPR
11048,SUPPR
11049,SUPPR
11050,SUPPR
11051,SUPPR
11052,SUPPR
11053,SUPPR
11054,SUPPR
11055,SUPPR
11056,SUPPR
11057,SUPPR
11058,SUPPR
11059,SUPPR
11060,SUPPR
11061,SUPPR
11062,SUPPR
11063,SUPPR
11064,SUPPR
11065,SUPPR
11066,SUPPR
11067,SUPPR
11068,SUPPR
11069,SUPPR
11070,SUPPR
11071,SUPPR
11072,SUPPR
11073,SUPPR
11074,SUPPR
11075,SUPPR
11076,SUPPR
11077,SUPPR
11078,SUPPR
11079,SUPPR
11080,SUPPR
11081,SUPPR
11082,SUPPR
11083,SUPPR
11084,SUPPR
11085,SUPPR
11086,SUPPR
11087,SUPPR
11088,SUPPR
11089,SUPPR
11090,SUPPR
11091,SUPPR
11092,SUPPR
11093,SUPPR
11094,SUPPR
11095,SUPPR
11096,SUPPR
11097,SUPPR
11098,SUPPR
11099,SUPPR
11100,SUPPR
